Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,county
2016,92831,46,71.9,0-17,Orange
2016,92832,50,82.9,0-17,Orange
2016,92833,74,57.5,0-17,Orange
2016,92835,27,56.0,0-17,Orange
2016,92840,95,69.6,0-17,Orange
2016,92841,43,54.2,0-17,Orange
2016,92843,107,84.3,0-17,Orange
2016,92844,27,46.1,0-17,Orange
2016,92860,23,45.6,0-17,Riverside
2016,92865,34,73.1,0-17,Orange
2016,92866,26,79.2,0-17,Orange
2016,92867,69,63.7,0-17,Orange
2016,92868,52,99.7,0-17,Orange
2016,92869,46,54.1,0-17,Orange
2016,92870,68,56.8,0-17,Orange
2016,92879,62,47.4,0-17,Riverside
2016,92880,107,46.7,0-17,Riverside
2016,92881,28,34.1,0-17,Riverside
2016,92882,101,51.4,0-17,Riverside
2016,92883,27,31.4,0-17,Riverside
2016,92886,38,35.5,0-17,Orange
2016,92887,13,31.9,0-17,Orange
2016,93001,62,89.0,0-17,Ventura
2016,93003,64,61.9,0-17,Ventura
2016,93004,40,63.4,0-17,Ventura
2016,93010,39,42.6,0-17,Ventura
2016,93012,26,34.4,0-17,Ventura
2016,93013,23,71.7,0-17,Santa Barbara
2016,93015,36,67.5,0-17,Ventura
2016,93021,30,31.1,0-17,Ventura
2016,93030,134,75.1,0-17,Ventura
2016,93033,188,69.4,0-17,Ventura
2016,93035,30,50.2,0-17,Ventura
2016,93036,121,90.3,0-17,Ventura
2016,93041,38,57.3,0-17,Ventura
2016,93060,66,66.8,0-17,Ventura
2016,93063,54,43.3,0-17,Ventura
2016,93065,107,63.7,0-17,Ventura
2016,93101,49,77.5,0-17,Santa Barbara
2016,93103,14,36.1,0-17,Santa Barbara
2016,93111,15,48.6,0-17,Santa Barbara
2016,93117,36,51.0,0-17,Santa Barbara
2016,93203,54,67.4,0-17,Kern
2016,93204,28,82.1,0-17,Kings
2016,93210,35,95.2,0-17,Fresno
2016,93212,54,108.8,0-17,Kings
2016,93215,111,70.6,0-17,Kern
2016,93219,19,43.2,0-17,Tulare
2016,93221,16,36.2,0-17,Tulare
2016,93223,25,65.8,0-17,Tulare
2016,93230,275,138.0,0-17,Kings
2016,93234,20,75.0,0-17,Fresno
2016,93241,57,92.6,0-17,Kern
2016,93245,117,97.7,0-17,Kings
2016,93247,42,66.5,0-17,Tulare
2016,93250,46,89.2,0-17,Kern
2016,93256,14,48.8,0-17,Tulare
2016,93257,187,73.3,0-17,Tulare
2016,93263,45,63.5,0-17,Kern
2016,93268,20,41.2,0-17,Kern
2016,93270,14,70.1,0-17,Tulare
2016,93274,173,75.1,0-17,Tulare
2016,93277,78,57.8,0-17,Tulare
2016,93280,49,59.1,0-17,Kern
2016,93286,13,40.9,0-17,Tulare
2016,93291,90,48.3,0-17,Tulare
2016,93292,52,44.8,0-17,Tulare
2016,93301,62,180.3,0-17,Kern
2016,93304,227,141.1,0-17,Kern
2016,93305,159,120.1,0-17,Kern
2016,93306,214,103.1,0-17,Kern
2016,93307,309,97.4,0-17,Kern
2016,93308,116,80.4,0-17,Kern
2016,93309,186,116.1,0-17,Kern
2016,93311,74,56.1,0-17,Kern
2016,93312,69,41.3,0-17,Kern
2016,93313,114,74.3,0-17,Kern
2016,93314,22,28.0,0-17,Kern
2016,93401,21,50.8,0-17,San Luis Obispo
2016,93402,12,48.7,0-17,San Luis Obispo
2016,93420,28,50.0,0-17,San Luis Obispo
2016,93422,28,41.6,0-17,San Luis Obispo
2016,93433,27,90.7,0-17,San Luis Obispo
2016,93434,37,155.1,0-17,Santa Barbara
2016,93436,89,65.0,0-17,Santa Barbara
2016,93444,27,55.9,0-17,San Luis Obispo
2016,93445,23,141.9,0-17,San Luis Obispo
2016,93446,49,46.7,0-17,San Luis Obispo
2016,93454,131,125.0,0-17,Santa Barbara
2016,93455,58,58.7,0-17,Santa Barbara
2016,93458,183,92.0,0-17,Santa Barbara
2016,93501,20,127.4,0-17,Kern
2016,93505,47,135.9,0-17,Kern
2016,93514,30,104.3,0-17,Inyo
2016,93534,192,171.6,0-17,Los Angeles
2016,93535,423,181.0,0-17,Los Angeles
2016,93536,131,79.2,0-17,Los Angeles
2016,93543,49,136.0,0-17,Los Angeles
2016,93546,12,65.9,0-17,Mono
2016,93550,355,144.8,0-17,Los Angeles
2016,93551,89,68.8,0-17,Los Angeles
2016,93552,120,98.7,0-17,Los Angeles
2016,93555,50,59.3,0-17,Kern
2016,93560,54,105.8,0-17,Kern
2016,93561,46,66.2,0-17,Kern
2016,93591,27,113.3,0-17,Los Angeles
2016,93609,24,139.2,0-17,Fresno
2016,93610,59,114.5,0-17,Madera
2016,93611,73,67.0,0-17,Fresno
2016,93612,113,122.9,0-17,Fresno
2016,93614,23,111.1,0-17,Madera
2016,93615,29,122.1,0-17,Tulare
2016,93618,97,91.8,0-17,Tulare
2016,93619,42,42.2,0-17,Fresno
2016,93620,29,97.7,0-17,Merced
2016,93622,54,173.2,0-17,Fresno
2016,93625,35,160.7,0-17,Fresno
2016,93630,71,101.9,0-17,Fresno
2016,93631,55,117.1,0-17,Fresno
2016,93635,175,136.9,0-17,Merced
2016,93636,19,77.8,0-17,Madera
2016,93637,174,144.5,0-17,Madera
2016,93638,295,159.1,0-17,Madera
2016,93640,89,199.7,0-17,Fresno
2016,93646,57,138.5,0-17,Fresno
2016,93647,29,68.9,0-17,Tulare
2016,93648,123,206.9,0-17,Fresno
2016,93654,87,92.5,0-17,Fresno
2016,93656,32,151.0,0-17,Fresno
2016,93657,117,111.1,0-17,Fresno
2016,93662,170,181.2,0-17,Fresno
2016,93701,102,210.2,0-17,Fresno
2016,93702,288,167.5,0-17,Fresno
2016,93703,230,208.3,0-17,Fresno
2016,93704,84,129.4,0-17,Fresno
2016,93705,239,200.4,0-17,Fresno
2016,93706,291,203.3,0-17,Fresno
2016,93710,81,118.8,0-17,Fresno
2016,93711,65,90.8,0-17,Fresno
2016,93720,109,104.8,0-17,Fresno
2016,93722,380,158.3,0-17,Fresno
2016,93723,39,128.4,0-17,Fresno
2016,93725,138,153.4,0-17,Fresno
2016,93726,234,213.8,0-17,Fresno
2016,93727,326,139.0,0-17,Fresno
2016,93728,89,218.7,0-17,Fresno
2016,93730,12,41.3,0-17,Fresno
2016,93901,49,76.7,0-17,Monterey
2016,93905,183,78.4,0-17,Monterey
2016,93906,149,88.1,0-17,Monterey
2016,93907,26,46.1,0-17,Monterey
2016,93926,21,66.8,0-17,Monterey
2016,93927,47,69.6,0-17,Monterey
2016,93930,26,47.6,0-17,Monterey
2016,93933,46,88.8,0-17,Monterey
2016,93940,22,43.8,0-17,Monterey
2016,93950,14,60.0,0-17,Monterey
2016,93955,68,72.5,0-17,Monterey
2016,93960,41,68.9,0-17,Monterey
2016,94002,12,20.1,0-17,San Mateo
2016,94010,15,16.4,0-17,San Mateo
2016,94014,73,73.8,0-17,San Mateo
2016,94015,78,67.3,0-17,San Mateo
2016,94019,18,39.8,0-17,San Mateo
2016,94025,56,53.0,0-17,San Mateo
2016,94030,15,37.4,0-17,San Mateo
2016,94040,16,20.0,0-17,Santa Clara
2016,94043,19,30.3,0-17,Santa Clara
2016,94044,37,49.4,0-17,San Mateo
2016,94061,63,71.9,0-17,San Mateo
2016,94062,12,20.7,0-17,San Mateo
2016,94063,90,96.8,0-17,San Mateo
2016,94066,59,64.7,0-17,San Mateo
2016,94080,92,67.4,0-17,San Mateo
2016,94085,16,27.3,0-17,Santa Clara
2016,94086,26,21.2,0-17,Santa Clara
2016,94087,32,21.4,0-17,Santa Clara
2016,94102,29,92.9,0-17,San Francisco
2016,94103,33,97.6,0-17,San Francisco
2016,94107,29,83.4,0-17,San Francisco
2016,94109,27,73.2,0-17,San Francisco
2016,94110,91,84.5,0-17,San Francisco
2016,94112,126,84.9,0-17,San Francisco
2016,94115,39,93.2,0-17,San Francisco
2016,94116,33,47.6,0-17,San Francisco
2016,94117,36,85.7,0-17,San Francisco
2016,94118,22,33.9,0-17,San Francisco
2016,94121,35,54.7,0-17,San Francisco
2016,94122,44,52.3,0-17,San Francisco
2016,94124,150,162.7,0-17,San Francisco
2016,94127,27,77.3,0-17,San Francisco
2016,94131,24,52.2,0-17,San Francisco
2016,94132,20,53.5,0-17,San Francisco
2016,94133,16,59.0,0-17,San Francisco
2016,94134,95,121.9,0-17,San Francisco
2016,94303,99,73.5,0-17,Santa Clara
2016,94401,45,57.4,0-17,San Mateo
2016,94402,24,40.5,0-17,San Mateo
2016,94403,36,38.1,0-17,San Mateo
2016,94404,18,22.7,0-17,San Mateo
2016,94501,102,83.9,0-17,Alameda
2016,94502,17,56.1,0-17,Alameda
2016,94503,32,57.2,0-17,Napa
2016,94505,14,38.0,0-17,Contra Costa
2016,94509,279,170.7,0-17,Contra Costa
2016,94510,37,63.7,0-17,Solano
2016,94513,103,59.0,0-17,Contra Costa
2016,94518,29,51.1,0-17,Contra Costa
2016,94519,16,39.7,0-17,Contra Costa
2016,94520,107,97.3,0-17,Contra Costa
2016,94521,55,62.9,0-17,Contra Costa
2016,94523,25,37.4,0-17,Contra Costa
2016,94526,18,25.9,0-17,Contra Costa
2016,94530,32,68.3,0-17,Contra Costa
2016,94531,128,113.9,0-17,Contra Costa
2016,94533,269,146.9,0-17,Solano
2016,94534,38,43.1,0-17,Solano
2016,94536,78,43.1,0-17,Alameda
2016,94538,74,49.8,0-17,Alameda
2016,94539,42,36.8,0-17,Alameda
2016,94541,172,103.8,0-17,Alameda
2016,94542,14,57.7,0-17,Alameda
2016,94544,267,131.4,0-17,Alameda
2016,94545,92,129.4,0-17,Alameda
2016,94546,74,80.1,0-17,Alameda
2016,94547,29,56.7,0-17,Contra Costa
2016,94550,42,37.4,0-17,Alameda
2016,94551,39,40.4,0-17,Alameda
2016,94553,42,46.0,0-17,Contra Costa
2016,94555,46,44.6,0-17,Alameda
2016,94558,69,48.3,0-17,Napa
2016,94559,32,48.5,0-17,Napa
2016,94560,76,68.6,0-17,Alameda
2016,94561,85,78.3,0-17,Contra Costa
2016,94564,37,105.1,0-17,Contra Costa
2016,94565,336,133.6,0-17,Contra Costa
2016,94566,39,38.7,0-17,Alameda
2016,94568,57,39.7,0-17,Alameda
2016,94572,22,124.7,0-17,Contra Costa
2016,94577,96,90.3,0-17,Alameda
2016,94578,118,120.0,0-17,Alameda
2016,94579,52,125.5,0-17,Alameda
2016,94580,67,99.0,0-17,Alameda
2016,94582,40,28.0,0-17,Contra Costa
2016,94583,20,23.6,0-17,Contra Costa
2016,94585,82,110.6,0-17,Solano
2016,94587,120,71.1,0-17,Alameda
2016,94588,31,40.1,0-17,Alameda
2016,94589,111,157.0,0-17,Solano
2016,94590,184,223.4,0-17,Solano
2016,94591,127,109.5,0-17,Solano
2016,94596,16,49.3,0-17,Contra Costa
2016,94597,13,30.8,0-17,Contra Costa
2016,94598,14,31.8,0-17,Contra Costa
2016,94601,265,184.1,0-17,Alameda
2016,94602,60,93.3,0-17,Alameda
2016,94603,212,210.5,0-17,Alameda
2016,94605,215,219.3,0-17,Alameda
2016,94606,124,171.3,0-17,Alameda
2016,94607,108,209.3,0-17,Alameda
2016,94608,59,122.4,0-17,Alameda
2016,94609,51,156.6,0-17,Alameda
2016,94610,30,62.4,0-17,Alameda
2016,94611,28,39.2,0-17,Alameda
2016,94612,49,262.0,0-17,Alameda
2016,94618,13,40.0,0-17,Alameda
2016,94619,54,106.6,0-17,Alameda
2016,94621,296,291.9,0-17,Alameda
2016,94702,26,87.3,0-17,Alameda
2016,94703,44,140.9,0-17,Alameda
2016,94706,22,47.2,0-17,Alameda
2016,94710,16,110.9,0-17,Alameda
2016,94801,199,217.4,0-17,Contra Costa
2016,94803,45,93.4,0-17,Contra Costa
2016,94804,194,184.7,0-17,Contra Costa
2016,94805,34,106.3,0-17,Contra Costa
2016,94806,196,129.5,0-17,Contra Costa
2016,94901,36,40.0,0-17,Marin
2016,94903,13,23.2,0-17,Marin
2016,94928,29,35.0,0-17,Sonoma
2016,94945,16,49.2,0-17,Marin
2016,94947,22,43.4,0-17,Marin
2016,94949,18,43.5,0-17,Marin
2016,94952,32,48.5,0-17,Sonoma
2016,94954,30,34.7,0-17,Sonoma
2016,94965,13,74.2,0-17,Marin
2016,95003,13,30.2,0-17,Santa Cruz
2016,95008,24,23.6,0-17,Santa Clara
2016,95012,21,64.0,0-17,Monterey
2016,95014,13,8.2,0-17,Santa Clara
2016,95019,21,78.3,0-17,Santa Cruz
2016,95020,110,61.2,0-17,Santa Clara
2016,95023,112,76.9,0-17,San Benito
2016,95032,12,21.8,0-17,Santa Clara
2016,95035,60,35.5,0-17,Santa Clara
2016,95037,43,32.5,0-17,Santa Clara
2016,95050,24,29.7,0-17,Santa Clara
2016,95051,34,24.0,0-17,Santa Clara
2016,95054,22,33.5,0-17,Santa Clara
2016,95060,20,28.8,0-17,Santa Cruz
2016,95062,26,40.3,0-17,Santa Cruz
2016,95076,217,87.0,0-17,Santa Cruz
2016,95110,21,44.7,0-17,Santa Clara
2016,95111,102,59.0,0-17,Santa Clara
2016,95112,63,58.5,0-17,Santa Clara
2016,95116,103,64.3,0-17,Santa Clara
2016,95117,30,39.2,0-17,Santa Clara
2016,95118,20,25.6,0-17,Santa Clara
2016,95120,14,14.0,0-17,Santa Clara
2016,95121,39,40.2,0-17,Santa Clara
2016,95122,122,69.1,0-17,Santa Clara
2016,95123,63,40.6,0-17,Santa Clara
2016,95124,32,26.8,0-17,Santa Clara
2016,95125,31,23.9,0-17,Santa Clara
2016,95126,28,41.7,0-17,Santa Clara
2016,95127,99,59.3,0-17,Santa Clara
2016,95128,20,22.4,0-17,Santa Clara
2016,95131,20,28.5,0-17,Santa Clara
2016,95132,33,35.1,0-17,Santa Clara
2016,95133,25,36.3,0-17,Santa Clara
2016,95134,13,32.3,0-17,Santa Clara
2016,95135,12,21.8,0-17,Santa Clara
2016,95136,46,41.7,0-17,Santa Clara
2016,95138,18,32.0,0-17,Santa Clara
2016,95148,41,35.8,0-17,Santa Clara
2016,95202,44,240.8,0-17,San Joaquin
2016,95203,88,183.6,0-17,San Joaquin
2016,95204,63,94.6,0-17,San Joaquin
2016,95205,141,105.9,0-17,San Joaquin
2016,95206,235,111.2,0-17,San Joaquin
2016,95207,154,122.2,0-17,San Joaquin
2016,95209,64,58.0,0-17,San Joaquin
2016,95210,102,86.5,0-17,San Joaquin
2016,95212,35,43.4,0-17,San Joaquin
2016,95215,29,42.6,0-17,San Joaquin
2016,95219,32,45.5,0-17,San Joaquin
2016,95240,113,83.8,0-17,San Joaquin
2016,95242,24,39.5,0-17,San Joaquin
2016,95252,16,54.0,0-17,Calaveras
2016,95301,109,98.2,0-17,Merced
2016,95307,84,64.9,0-17,Stanislaus
2016,95315,33,75.4,0-17,Merced
2016,95316,13,77.5,0-17,Stanislaus
2016,95320,12,38.5,0-17,San Joaquin
2016,95322,38,142.5,0-17,Merced
2016,95324,14,75.2,0-17,Merced
2016,95326,15,51.6,0-17,Stanislaus
2016,95330,53,84.6,0-17,San Joaquin
2016,95334,45,95.4,0-17,Merced
2016,95336,82,72.3,0-17,San Joaquin
2016,95337,68,67.3,0-17,San Joaquin
2016,95338,16,87.4,0-17,Mariposa
2016,95340,167,177.7,0-17,Merced
2016,95341,183,152.2,0-17,Merced
2016,95348,124,136.8,0-17,Merced
2016,95350,112,94.6,0-17,Stanislaus
2016,95351,153,102.1,0-17,Stanislaus
2016,95354,58,89.0,0-17,Stanislaus
2016,95355,82,57.7,0-17,Stanislaus
2016,95356,47,62.0,0-17,Stanislaus
2016,95357,26,77.2,0-17,Stanislaus
2016,95358,65,69.0,0-17,Stanislaus
2016,95360,21,57.7,0-17,Stanislaus
2016,95361,70,87.5,0-17,Stanislaus
2016,95363,41,53.7,0-17,Stanislaus
2016,95366,17,39.3,0-17,San Joaquin
2016,95367,48,70.0,0-17,Stanislaus
2016,95368,16,40.2,0-17,Stanislaus
2016,95370,33,72.7,0-17,Tuolumne
2016,95376,118,81.7,0-17,San Joaquin
2016,95377,31,30.8,0-17,San Joaquin
2016,95380,108,90.0,0-17,Stanislaus
2016,95382,48,55.0,0-17,Stanislaus
2016,95386,23,81.3,0-17,Stanislaus
2016,95388,61,138.9,0-17,Merced
2016,95391,35,69.2,0-17,San Joaquin
2016,95401,68,79.0,0-17,Sonoma
2016,95403,73,67.4,0-17,Sonoma
2016,95404,45,49.2,0-17,Sonoma
2016,95405,20,49.2,0-17,Sonoma
2016,95407,77,69.1,0-17,Sonoma
2016,95409,20,40.6,0-17,Sonoma
2016,95422,30,69.0,0-17,Lake
2016,95437,14,49.8,0-17,Mendocino
2016,95451,20,94.3,0-17,Lake
2016,95453,23,104.8,0-17,Lake
2016,95472,19,42.3,0-17,Sonoma
2016,95476,36,50.5,0-17,Sonoma
2016,95482,69,90.6,0-17,Mendocino
2016,95490,20,69.1,0-17,Mendocino
2016,95492,33,45.5,0-17,Sonoma
2016,95501,34,71.9,0-17,Humboldt
2016,95503,28,58.1,0-17,Humboldt
2016,95519,14,35.0,0-17,Humboldt
2016,95521,16,60.6,0-17,Humboldt
2016,95531,63,135.7,0-17,Del Norte
2016,95540,28,86.4,0-17,Humboldt
2016,95602,27,84.5,0-17,Placer
2016,95603,22,42.5,0-17,Placer
2016,95605,33,83.0,0-17,Yolo
2016,95608,72,64.7,0-17,Sacramento
2016,95610,70,69.3,0-17,Sacramento
2016,95616,23,44.1,0-17,Yolo
2016,95618,20,36.5,0-17,Yolo
2016,95620,48,85.6,0-17,Solano
2016,95621,71,78.0,0-17,Sacramento
2016,95624,69,42.1,0-17,Sacramento
2016,95628,42,57.2,0-17,Sacramento
2016,95630,41,22.5,0-17,Sacramento
2016,95632,29,35.9,0-17,Sacramento
2016,95640,12,61.9,0-17,Amador
2016,95648,44,33.8,0-17,Placer
2016,95660,90,98.3,0-17,Sacramento
2016,95661,24,37.1,0-17,Placer
2016,95662,28,43.6,0-17,Sacramento
2016,95667,40,57.5,0-17,El Dorado
2016,95670,85,64.4,0-17,Sacramento
2016,95673,27,71.2,0-17,Sacramento
2016,95677,25,49.6,0-17,Placer
2016,95678,33,31.1,0-17,Placer
2016,95682,32,47.5,0-17,El Dorado
2016,95687,93,70.2,0-17,Solano
2016,95688,75,87.5,0-17,Solano
2016,95691,82,84.0,0-17,Yolo
2016,95694,15,67.1,0-17,Yolo
2016,95695,54,57.7,0-17,Yolo
2016,95746,12,26.8,0-17,Placer
2016,95747,47,28.8,0-17,Placer
2016,95757,59,43.6,0-17,Sacramento
2016,95758,78,49.9,0-17,Sacramento
2016,95762,25,24.4,0-17,El Dorado
2016,95765,32,32.9,0-17,Placer
2016,95776,44,63.7,0-17,Yolo
2016,95815,91,134.6,0-17,Sacramento
2016,95817,34,117.5,0-17,Sacramento
2016,95818,37,88.9,0-17,Sacramento
2016,95819,15,46.2,0-17,Sacramento
2016,95820,93,96.3,0-17,Sacramento
2016,95821,109,153.6,0-17,Sacramento
2016,95822,104,94.5,0-17,Sacramento
2016,95823,304,133.3,0-17,Sacramento
2016,95824,101,105.6,0-17,Sacramento
2016,95825,114,186.6,0-17,Sacramento
2016,95826,52,71.2,0-17,Sacramento
2016,95827,38,78.0,0-17,Sacramento
2016,95828,139,87.1,0-17,Sacramento
2016,95829,31,40.6,0-17,Sacramento
2016,95831,42,55.5,0-17,Sacramento
2016,95832,59,151.2,0-17,Sacramento
2016,95833,92,90.5,0-17,Sacramento
2016,95834,72,98.0,0-17,Sacramento
2016,95835,46,41.4,0-17,Sacramento
2016,95838,156,129.2,0-17,Sacramento
2016,95841,45,89.4,0-17,Sacramento
2016,95842,106,117.1,0-17,Sacramento
2016,95843,68,52.7,0-17,Sacramento
2016,95864,26,56.8,0-17,Sacramento
2016,95901,43,47.1,0-17,Yuba
2016,95926,27,41.5,0-17,Butte
2016,95928,20,29.9,0-17,Butte
2016,95945,23,52.5,0-17,Nevada
2016,95948,15,50.8,0-17,Butte
2016,95949,13,40.6,0-17,Nevada
2016,95953,23,75.9,0-17,Sutter
2016,95961,38,42.1,0-17,Yuba
2016,95963,29,67.3,0-17,Glenn
2016,95965,33,65.0,0-17,Butte
2016,95966,46,70.2,0-17,Butte
2016,95969,27,60.6,0-17,Butte
2016,95973,34,43.9,0-17,Butte
2016,95991,64,54.3,0-17,Sutter
2016,95993,26,30.2,0-17,Sutter
2016,96001,51,71.3,0-17,Shasta
2016,96002,59,75.8,0-17,Shasta
2016,96003,50,57.5,0-17,Shasta
2016,96007,24,46.5,0-17,Shasta
2016,96021,23,50.9,0-17,Tehama
2016,96022,26,75.9,0-17,Shasta
2016,96080,69,100.1,0-17,Tehama
2016,96097,12,54.5,0-17,Siskiyou
2016,96130,21,57.3,0-17,Lassen
2017,90001,167,82.5,0-17,Los Angeles
2017,90002,246,134.3,0-17,Los Angeles
2017,90003,308,126.6,0-17,Los Angeles
2017,90004,128,96.9,0-17,Los Angeles
2017,90005,68,82.2,0-17,Los Angeles
2017,90006,121,82.7,0-17,Los Angeles
2017,90007,64,84.3,0-17,Los Angeles
2017,90008,131,170.8,0-17,Los Angeles
2017,90011,386,103.5,0-17,Los Angeles
2017,90012,13,37.2,0-17,Los Angeles
2017,90015,52,120.5,0-17,Los Angeles
2017,90016,147,126.0,0-17,Los Angeles
2017,90017,49,73.2,0-17,Los Angeles
2017,90018,165,128.3,0-17,Los Angeles
2017,90019,131,95.8,0-17,Los Angeles
2017,90020,58,75.8,0-17,Los Angeles
2017,90022,198,99.3,0-17,Los Angeles
2017,90023,124,84.1,0-17,Los Angeles
2017,90025,17,29.5,0-17,Los Angeles
2017,90026,151,114.4,0-17,Los Angeles
2017,90027,52,89.7,0-17,Los Angeles
2017,90028,44,160.7,0-17,Los Angeles
2017,90029,58,75.7,0-17,Los Angeles
2017,90031,85,84.3,0-17,Los Angeles
2017,90032,87,73.3,0-17,Los Angeles
2017,90033,134,92.0,0-17,Los Angeles
2017,90034,44,45.2,0-17,Los Angeles
2017,90035,12,21.6,0-17,Los Angeles
2017,90036,22,34.8,0-17,Los Angeles
2017,90037,262,137.2,0-17,Los Angeles
2017,90038,51,93.7,0-17,Los Angeles
2017,90039,33,61.8,0-17,Los Angeles
2017,90040,40,117.9,0-17,Los Angeles
2017,90041,21,41.4,0-17,Los Angeles
2017,90042,87,57.1,0-17,Los Angeles
2017,90043,184,183.7,0-17,Los Angeles
2017,90044,411,144.8,0-17,Los Angeles
2017,90045,28,40.8,0-17,Los Angeles
2017,90046,15,33.2,0-17,Los Angeles
2017,90047,191,156.9,0-17,Los Angeles
2017,90048,16,61.5,0-17,Los Angeles
2017,90057,105,100.9,0-17,Los Angeles
2017,90059,276,186.5,0-17,Los Angeles
2017,90061,152,173.0,0-17,Los Angeles
2017,90062,141,168.6,0-17,Los Angeles
2017,90063,127,73.0,0-17,Los Angeles
2017,90064,16,31.1,0-17,Los Angeles
2017,90065,71,65.3,0-17,Los Angeles
2017,90066,53,51.6,0-17,Los Angeles
2017,90201,208,63.6,0-17,Los Angeles
2017,90220,222,147.6,0-17,Los Angeles
2017,90221,212,117.5,0-17,Los Angeles
2017,90222,155,149.6,0-17,Los Angeles
2017,90230,41,61.5,0-17,Los Angeles
2017,90232,25,89.2,0-17,Los Angeles
2017,90240,38,64.8,0-17,Los Angeles
2017,90241,64,59.9,0-17,Los Angeles
2017,90242,69,58.6,0-17,Los Angeles
2017,90247,110,94.3,0-17,Los Angeles
2017,90248,20,91.2,0-17,Los Angeles
2017,90249,72,111.2,0-17,Los Angeles
2017,90250,289,115.9,0-17,Los Angeles
2017,90254,12,38.1,0-17,Los Angeles
2017,90255,151,66.5,0-17,Los Angeles
2017,90260,92,102.7,0-17,Los Angeles
2017,90262,182,80.3,0-17,Los Angeles
2017,90266,14,18.8,0-17,Los Angeles
2017,90270,60,68.8,0-17,Los Angeles
2017,90275,15,21.2,0-17,Los Angeles
2017,90277,14,24.4,0-17,Los Angeles
2017,90278,42,44.6,0-17,Los Angeles
2017,90280,191,67.3,0-17,Los Angeles
2017,90291,16,40.9,0-17,Los Angeles
2017,90301,96,101.2,0-17,Los Angeles
2017,90302,78,103.3,0-17,Los Angeles
2017,90303,91,126.2,0-17,Los Angeles
2017,90304,81,90.4,0-17,Los Angeles
2017,90305,24,89.8,0-17,Los Angeles
2017,90404,27,89.8,0-17,Los Angeles
2017,90405,12,31.7,0-17,Los Angeles
2017,90501,96,91.2,0-17,Los Angeles
2017,90502,24,63.8,0-17,Los Angeles
2017,90503,38,42.6,0-17,Los Angeles
2017,90504,35,57.1,0-17,Los Angeles
2017,90505,27,40.2,0-17,Los Angeles
2017,90601,40,52.8,0-17,Los Angeles
2017,90602,59,89.8,0-17,Los Angeles
2017,90603,20,44.9,0-17,Los Angeles
2017,90604,74,74.6,0-17,Los Angeles
2017,90605,102,94.8,0-17,Los Angeles
2017,90606,57,68.8,0-17,Los Angeles
2017,90620,66,66.3,0-17,Orange
2017,90621,75,78.2,0-17,Orange
2017,90623,18,59.5,0-17,Orange
2017,90630,53,52.9,0-17,Orange
2017,90631,106,62.5,0-17,Orange
2017,90638,32,33.1,0-17,Los Angeles
2017,90640,99,63.4,0-17,Los Angeles
2017,90650,186,68.0,0-17,Los Angeles
2017,90660,132,81.3,0-17,Los Angeles
2017,90670,17,46.8,0-17,Los Angeles
2017,90680,44,52.9,0-17,Orange
2017,90701,28,84.4,0-17,Los Angeles
2017,90703,36,42.8,0-17,Los Angeles
2017,90706,152,73.9,0-17,Los Angeles
2017,90710,57,91.8,0-17,Los Angeles
2017,90712,40,58.4,0-17,Los Angeles
2017,90713,31,50.3,0-17,Los Angeles
2017,90715,27,54.5,0-17,Los Angeles
2017,90716,31,73.1,0-17,Los Angeles
2017,90717,37,78.9,0-17,Los Angeles
2017,90720,12,29.0,0-17,Orange
2017,90723,124,75.4,0-17,Los Angeles
2017,90731,183,125.5,0-17,Los Angeles
2017,90732,20,47.1,0-17,Los Angeles
2017,90744,157,93.1,0-17,Los Angeles
2017,90745,114,87.9,0-17,Los Angeles
2017,90746,68,147.6,0-17,Los Angeles
2017,90755,13,45.1,0-17,Los Angeles
2017,90802,53,78.2,0-17,Los Angeles
2017,90803,12,28.0,0-17,Los Angeles
2017,90804,88,92.1,0-17,Los Angeles
2017,90805,334,119.4,0-17,Los Angeles
2017,90806,130,107.2,0-17,Los Angeles
2017,90807,59,89.7,0-17,Los Angeles
2017,90808,33,42.2,0-17,Los Angeles
2017,90810,101,99.3,0-17,Los Angeles
2017,90813,197,107.8,0-17,Los Angeles
2017,90814,13,45.6,0-17,Los Angeles
2017,90815,25,33.8,0-17,Los Angeles
2017,91001,40,50.9,0-17,Los Angeles
2017,91006,21,34.2,0-17,Los Angeles
2017,91007,18,30.7,0-17,Los Angeles
2017,91010,38,64.5,0-17,Los Angeles
2017,91016,53,57.3,0-17,Los Angeles
2017,91024,12,58.1,0-17,Los Angeles
2017,91030,17,33.0,0-17,Los Angeles
2017,91040,24,63.5,0-17,Los Angeles
2017,91042,23,42.2,0-17,Los Angeles
2017,91103,45,63.7,0-17,Los Angeles
2017,91104,51,63.4,0-17,Los Angeles
2017,91106,15,39.6,0-17,Los Angeles
2017,91107,28,42.2,0-17,Los Angeles
2017,91201,13,34.6,0-17,Los Angeles
2017,91202,23,56.6,0-17,Los Angeles
2017,91204,13,41.6,0-17,Los Angeles
2017,91205,32,48.9,0-17,Los Angeles
2017,91206,24,42.1,0-17,Los Angeles
2017,91214,14,24.8,0-17,Los Angeles
2017,91302,18,33.5,0-17,Los Angeles
2017,91303,66,94.7,0-17,Los Angeles
2017,91304,126,106.5,0-17,Los Angeles
2017,91306,127,119.0,0-17,Los Angeles
2017,91307,20,42.0,0-17,Los Angeles
